ano,campeonato,cod_categoria,data_jogo,estadio,estadio_UF,estadio_municipio,hora_jogo,id_campeonato,id_url,num_jogo,publicado,resultado,rodada,time_mandante,time_mandante_UF,time_visitante,time_visitante_UF,url_boletim,url_rdj,url_sumula
25/06/2023,Brasileiro Feminino - A1,166,2023-06-25,Vila Belmiro,SP,Santos,10:00:00,1016,25/06/2023,128,sim,4 X 1  ,2,Santos Fc,SP,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016128b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016128rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016128se.pdf"""
02/09/2023,Brasileiro Feminino - A1,166,2023-09-02,Parque São Jorge,SP,Sao Paulo,16:30:00,1016,02/09/2023,131,sim,2 X 0  ,2,Corinthians,SP,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016131b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016131rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016131se.pdf"""
02/09/2023,Brasileiro Feminino - A1,166,2023-09-02,Fonte Luminosa,SP,Araraquara,16:30:00,1016,02/09/2023,132,sim,0 X 2  ,2,Ferroviária,SP,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016132b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016132rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016132se.pdf"""
10/09/2023,Brasileiro Feminino - A1,166,2023-09-10,Neo Química Arena,SP,Sao Paulo,16:00:00,1016,10/09/2023,134,sim,2 X 1  ,2,Corinthians,SP,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016134b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016134rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016134se.pdf"""
26/02/2023,Brasileiro Feminino - A1,166,2023-02-26,Carlos Alberto Costa Neves,SC,Cacador,15:00:00,1016,26/02/2023,1,sim,2 X 5  ,1,Avaí-kindermann,SC,Real Brasília,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610161b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610161rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610161se.pdf"""
24/02/2023,Brasileiro Feminino - A1,166,2023-02-24,Vila Belmiro,SP,Santos,20:00:00,1016,24/02/2023,2,sim,3 X 0  ,1,Santos Fc,SP,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610162b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610162rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610162se.pdf"""
25/02/2023,Brasileiro Feminino - A1,166,2023-02-25,Marcelo Portugal,SP,Cotia,16:00:00,1016,25/02/2023,3,sim,1 X 1  ,1,São Paulo,SP,Bahia,BA,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610163b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610163rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610163se.pdf"""
26/02/2023,Brasileiro Feminino - A1,166,2023-02-26,Allianz Parque,SP,Sao Paulo,11:00:00,1016,26/02/2023,4,sim,9 X 0  ,1,Palmeiras,SP,Real Ariquemes,RO,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610164b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610164rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610164se.pdf"""
25/02/2023,Brasileiro Feminino - A1,166,2023-02-25,SESC Protásio Alves,RS,Porto Alegre,11:00:00,1016,25/02/2023,5,sim,2 X 1  ,1,Internacional,RS,Athletico Paranaense,PR,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610165b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610165rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610165se.pdf"""
25/02/2023,Brasileiro Feminino - A1,166,2023-02-25,Nogueirão,,,11:00:00,1016,25/02/2023,6,sim,14 X 0 ,1,Corinthians,SP,Ceará,CE,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610166b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610166rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610166se.pdf"""
25/02/2023,Brasileiro Feminino - A1,166,2023-02-25,Castor Cifuentes,MG,Nova Lima,19:00:00,1016,25/02/2023,7,sim,1 X 1  ,1,Cruzeiro Saf,MG,Grêmio,RS,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610167b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610167rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610167se.pdf"""
27/02/2023,Brasileiro Feminino - A1,166,2023-02-27,Castor Cifuentes,MG,Nova Lima,20:00:00,1016,27/02/2023,8,sim,2 X 4  ,1,Atlético Mineiro,MG,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/16610168b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610168rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16610168se.pdf"""
19/06/2023,Brasileiro Feminino - A1,166,2023-06-19,Soares de Azevedo,MG,Muriae,20:00:00,1016,19/06/2023,121,sim,1 X 2  ,1,Cruzeiro Saf,MG,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016121b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016121rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016121se.pdf"""
18/06/2023,Brasileiro Feminino - A1,166,2023-06-18,Bruno José Daniel,SP,Santo Andre,16:00:00,1016,18/06/2023,122,sim,1 X 1  ,1,São Paulo,SP,Palmeiras,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016122b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016122rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016122se.pdf"""
18/06/2023,Brasileiro Feminino - A1,166,2023-06-18,Centenário,RS,Caxias do Sul,16:00:00,1016,18/06/2023,123,sim,0 X 1  ,1,Internacional,RS,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016123b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016123rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016123se.pdf"""
18/06/2023,Brasileiro Feminino - A1,166,2023-06-18,Raulino de Oliveira,RJ,Volta Redonda,16:00:00,1016,18/06/2023,124,sim,1 X 3  ,1,Flamengo,RJ,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016124b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016124rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016124se.pdf"""
27/08/2023,Brasileiro Feminino - A1,166,2023-08-27,Vila Belmiro,SP,Santos,10:30:00,1016,27/08/2023,129,sim,0 X 3  ,1,Santos Fc,SP,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016129b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016129rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016129se.pdf"""
27/08/2023,Brasileiro Feminino - A1,166,2023-08-27,Bruno José Daniel,SP,Santo Andre,10:30:00,1016,27/08/2023,130,sim,1 X 3  ,1,São Paulo,SP,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016130b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016130rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016130se.pdf"""
07/09/2023,Brasileiro Feminino - A1,166,2023-09-07,Fonte Luminosa,SP,Araraquara,16:20:00,1016,07/09/2023,133,sim,0 X 0  ,1,Ferroviária,SP,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/1661016133b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016133rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/1661016133se.pdf"""
21/05/2023,Brasileiro Feminino - A2,167,2023-05-21,Defelê ,DF,Brasilia,15:00:00,1016,21/05/2023,41,sim,1 X 0  ,6,Minas Brasilia,DF,São José Ec,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101641b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101641rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101641se.pdf"""
20/05/2023,Brasileiro Feminino - A2,167,2023-05-20,Joaquinzão,SP,Taubate,15:00:00,1016,20/05/2023,42,sim,0 X 2  ,6,Associação Desportiva Taubaté,SP,Botafogo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101642b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101642rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101642se.pdf"""
21/05/2023,Brasileiro Feminino - A2,167,2023-05-21,Laranjeiras,RJ,Rio de Janeiro,10:00:00,1016,21/05/2023,43,sim,1 X 1  ,6,Fluminense,RJ,Red Bull Bragantino,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101643b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101643rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101643se.pdf"""
21/05/2023,Brasileiro Feminino - A2,167,2023-05-21,SESC Alterosas,MG,Belo Horizonte,15:00:00,1016,21/05/2023,44,sim,10 X 1 ,6,America Saf,MG,Cresspom,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101644b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101644rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101644se.pdf"""
21/05/2023,Brasileiro Feminino - A2,167,2023-05-21,Arena Pernambuco,PE,São Lourenço da Mata,15:00:00,1016,21/05/2023,45,sim,2 X 1  ,6,Sport,PE,A. A. Esmac,PA,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101645b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101645rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101645se.pdf"""
20/05/2023,Brasileiro Feminino - A2,167,2023-05-20,Onésio Brasileiro Alvarenga,GO,Goiania,15:00:00,1016,20/05/2023,46,sim,0 X 1  ,6,Vila Nova,GO,Uda,AL,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101646b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101646rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101646se.pdf"""
22/05/2023,Brasileiro Feminino - A2,167,2023-05-22,Almeidão,PB,Joao Pessoa,15:00:00,1016,22/05/2023,47,sim,0 X 2  ,6,Botafogo,PB,Itacoatiara Futebol Clube,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101647b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101647rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101647se.pdf"""
21/05/2023,Brasileiro Feminino - A2,167,2023-05-21,Ismael Benigno,AM,Manaus,16:00:00,1016,21/05/2023,48,sim,1 X 1  ,6,Instituto 3b,AM,Fortaleza,CE,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101648b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101648rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101648se.pdf"""
13/05/2023,Brasileiro Feminino - A2,167,2023-05-13,Nilton Santos,RJ,Rio de Janeiro,15:00:00,1016,13/05/2023,33,sim,2 X 1  ,5,Botafogo,RJ,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101633b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101633rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101633se.pdf"""
14/05/2023,Brasileiro Feminino - A2,167,2023-05-14,Maria Abadia,DF,Ceilândia,15:00:00,1016,14/05/2023,34,sim,0 X 8  ,5,Cresspom,DF,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101634b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101634rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101634se.pdf"""
14/05/2023,Brasileiro Feminino - A2,167,2023-05-14,Gabriel Marques Silva,SP,Santana de Parnaiba,15:00:00,1016,14/05/2023,35,sim,1 X 0  ,5,Red Bull Bragantino,SP,America Saf,MG,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101635b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101635rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101635se.pdf"""
14/05/2023,Brasileiro Feminino - A2,167,2023-05-14,Joaquinzão,SP,Taubate,15:00:00,1016,14/05/2023,36,sim,1 X 1  ,5,Associação Desportiva Taubaté,SP,São José Ec,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101636b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101636rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101636se.pdf"""
13/05/2023,Brasileiro Feminino - A2,167,2023-05-13,Rei Pelé,AL,Maceio,15:00:00,1016,13/05/2023,37,sim,0 X 1  ,5,Uda,AL,Sport,PE,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101637b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101637rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101637se.pdf"""
13/05/2023,Brasileiro Feminino - A2,167,2023-05-13,CT Ribamar Bezerra,CE,Maracanau,15:00:00,1016,13/05/2023,38,sim,2 X 1  ,5,Fortaleza,CE,Botafogo,PB,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101638b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101638rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101638se.pdf"""
14/05/2023,Brasileiro Feminino - A2,167,2023-05-14,Floro,AM,Itacoatiara,16:00:00,1016,14/05/2023,39,sim,1 X 0  ,5,Itacoatiara Futebol Clube,AM,Instituto 3b,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101639b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101639rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101639se.pdf"""
14/05/2023,Brasileiro Feminino - A2,167,2023-05-14,Onésio Brasileiro Alvarenga,GO,Goiania,15:00:00,1016,14/05/2023,40,sim,2 X 1  ,5,Vila Nova,GO,A. A. Esmac,PA,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101640b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101640rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101640se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,Laranjeiras,RJ,Rio de Janeiro,10:00:00,1016,07/05/2023,25,sim,1 X 1  ,4,Fluminense,RJ,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101625b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101625rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101625se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,Maria Abadia,DF,Ceilândia,15:00:00,1016,07/05/2023,26,sim,0 X 7  ,4,Cresspom,DF,Botafogo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101626b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101626rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101626se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,Martins Pereira,SP,Sao Jose dos Campos,10:00:00,1016,07/05/2023,27,sim,2 X 1  ,4,São José Ec,SP,Red Bull Bragantino,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101627b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101627rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101627se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,SESC Alterosas,MG,Belo Horizonte,15:00:00,1016,07/05/2023,28,sim,1 X 1  ,4,America Saf,MG,Associação Desportiva Taubaté,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101628b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101628rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101628se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,Almeidão,PB,Joao Pessoa,15:00:00,1016,07/05/2023,29,sim,2 X 1  ,4,Botafogo,PB,Sport,PE,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101629b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101629rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101629se.pdf"""
06/05/2023,Brasileiro Feminino - A2,167,2023-05-06,CT Ribamar Bezerra,CE,Maracanau,15:00:00,1016,06/05/2023,30,sim,1 X 0  ,4,Fortaleza,CE,Uda,AL,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101630b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101630rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101630se.pdf"""
06/05/2023,Brasileiro Feminino - A2,167,2023-05-06,Francisco Vasques,PA,Belem,15:00:00,1016,06/05/2023,31,sim,0 X 4  ,4,A. A. Esmac,PA,Itacoatiara Futebol Clube,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101631b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101631rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101631se.pdf"""
07/05/2023,Brasileiro Feminino - A2,167,2023-05-07,Arena da Amazônia,AM,Manaus,16:00:00,1016,07/05/2023,32,sim,2 X 1  ,4,Instituto 3b,AM,Vila Nova,GO,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101632b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101632rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101632se.pdf"""
30/04/2023,Brasileiro Feminino - A2,167,2023-04-30,Defelê,DF,Brasilia,15:00:00,1016,30/04/2023,17,sim,6 X 0  ,3,Minas Brasilia,DF,Cresspom,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101617b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101617rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101617se.pdf"""
29/04/2023,Brasileiro Feminino - A2,167,2023-04-29,Nilton Santos,RJ,Rio de Janeiro,11:00:00,1016,29/04/2023,18,sim,1 X 1  ,3,Botafogo,RJ,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101618b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101618rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101618se.pdf"""
30/04/2023,Brasileiro Feminino - A2,167,2023-04-30,CFA  - Jarinú,SP,Jarinu,15:00:00,1016,30/04/2023,19,sim,1 X 1  ,3,Red Bull Bragantino,SP,Associação Desportiva Taubaté,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101619b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101619rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101619se.pdf"""
01/05/2023,Brasileiro Feminino - A2,167,2023-05-01,Martins Pereira,SP,Sao Jose dos Campos,15:00:00,1016,01/05/2023,20,sim,0 X 1  ,3,São José Ec,SP,America Saf,MG,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101620b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101620rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101620se.pdf"""
29/04/2023,Brasileiro Feminino - A2,167,2023-04-29,Ilha do Retiro,PE,Recife,15:00:00,1016,29/04/2023,21,sim,1 X 2  ,3,Sport,PE,Fortaleza,CE,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101621b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101621rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101621se.pdf"""
29/04/2023,Brasileiro Feminino - A2,167,2023-04-29,Rei Pelé,AL,Maceio,15:00:00,1016,29/04/2023,22,sim,7 X 1  ,3,Uda,AL,Botafogo,PB,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101622b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101622rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101622se.pdf"""
30/04/2023,Brasileiro Feminino - A2,167,2023-04-30,Floro,AM,Itacoatiara,16:00:00,1016,30/04/2023,23,sim,6 X 1  ,3,Itacoatiara Futebol Clube,AM,Vila Nova,GO,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101623b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101623rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101623se.pdf"""
29/04/2023,Brasileiro Feminino - A2,167,2023-04-29,Francisco Vasques,PA,Belem,15:00:00,1016,29/04/2023,24,sim,0 X 0  ,3,A. A. Esmac,PA,Instituto 3b,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101624b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101624rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101624se.pdf"""
22/04/2023,Brasileiro Feminino - A2,167,2023-04-22,SESC Alterosas,MG,Belo Horizonte,15:00:00,1016,22/04/2023,9,sim,1 X 0  ,2,America Saf,MG,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2023/16710169b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16710169rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/16710169se.pdf"""
23/04/2023,Brasileiro Feminino - A2,167,2023-04-23,Nilton Santos,RJ,Rio de Janeiro,15:00:00,1016,23/04/2023,10,sim,0 X 1  ,2,Botafogo,RJ,Red Bull Bragantino,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101610b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101610rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101610se.pdf"""
23/04/2023,Brasileiro Feminino - A2,167,2023-04-23,Joaquinzão,SP,Taubate,15:00:00,1016,23/04/2023,11,sim,1 X 1  ,2,Associação Desportiva Taubaté,SP,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101611b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101611rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101611se.pdf"""
22/04/2023,Brasileiro Feminino - A2,167,2023-04-22,Maria Abadia,DF,Ceilândia,15:00:00,1016,22/04/2023,12,sim,0 X 6  ,2,Cresspom,DF,São José Ec,SP,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101612b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101612rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101612se.pdf"""
24/04/2023,Brasileiro Feminino - A2,167,2023-04-24,Ismael Benigno,AM,Manaus,16:00:00,1016,24/04/2023,13,sim,4 X 2  ,2,Instituto 3b,AM,Sport,PE,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101613b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101613rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101613se.pdf"""
22/04/2023,Brasileiro Feminino - A2,167,2023-04-22,Rei Pelé,AL,Maceio,15:00:00,1016,22/04/2023,14,sim,2 X 2  ,2,Uda,AL,Itacoatiara Futebol Clube,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101614b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101614rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101614se.pdf"""
22/04/2023,Brasileiro Feminino - A2,167,2023-04-22,Onésio Brasileiro Alvarenga,GO,Goiania,15:00:00,1016,22/04/2023,15,sim,2 X 1  ,2,Vila Nova,GO,Botafogo,PB,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101615b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101615rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101615se.pdf"""
23/04/2023,Brasileiro Feminino - A2,167,2023-04-23,CT Ribamar Bezerra,CE,Maracanau,15:00:00,1016,23/04/2023,16,sim,3 X 3  ,2,Fortaleza,CE,A. A. Esmac,PA,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101616b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101616rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101616se.pdf"""
11/06/2023,Brasileiro Feminino - A2,167,2023-06-11,Nilton Santos,RJ,Rio de Janeiro,15:00:00,1016,11/06/2023,61,sim,7 X 1  ,2,Botafogo,RJ,Instituto 3b,AM,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101661b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101661rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101661se.pdf"""
11/06/2023,Brasileiro Feminino - A2,167,2023-06-11,Floro,AM,Itacoatiara,16:00:00,1016,11/06/2023,62,sim,0 X 0  ,2,Itacoatiara Futebol Clube,AM,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2023/167101662b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101662rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2023/167101662se.pdf"""
